employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted
71595,Analytics,region_22,Bachelor's,m,sourcing,2,27,3.0,3,1,0,81,1
62292,Legal,region_7,Bachelor's,m,other,3,27,4.0,2,1,0,58,0
25932,Sales & Markting,region_14,Bachelor's,m,sourcing,1,42,5.0,9,1,0,56,0
50039,Opperations,region_15,Bachelor's,m,other,1,26,3.0,4,0,0,58,0
37750,Technoogy,region_16,,m,sourcing,1,26,1.0,3,1,0,79,0
11117,Opperations,region_2,Master's & above,m,other,1,50,4.0,5,1,0,57,0
7666,Technoogy,region_13,Bachelor's,f,sourcing,1,26,,3,1,0,83,0
49044,,region_11,Bachelor's,m,sourcing,1,31,3.0,7,0,0,82,0
11741,Opperations,region_26,Bachelor's,m,sourcing,1,40,5.0,6,1,0,61,0
3336,Analytics,region_22,,f,other,1,28,5.0,5,1,0,88,0
3849,Technoogy,region_26,Bachelor's,f,other,1,40,,4,0,0,78,0
21028,Sales & Markting,region_16,Bachelor's,m,other,1,32,1.0,7,0,0,48,0
14932,,region_28,Bachelor's,m,other,1,31,5.0,3,0,0,54,0
23675,R&D,region_7,Bachelor's,m,sourcing,2,35,1.0,5,0,0,81,0
49122,Procurement,region_34,Master's & above,f,other,1,37,3.0,11,1,0,68,0
67839,Sales & Markting,region_13,Bachelor's,m,sourcing,1,31,4.0,5,0,0,51,0
15163,Opperations,region_27,Master's & above,f,other,1,50,3.0,3,0,0,62,0
59004,,region_19,Bachelor's,m,other,1,32,3.0,4,0,0,43,0
19747,Opperations,region_2,Master's & above,,other,1,38,3.0,9,0,0,58,0
34367,Sales & Markting,region_19,Bachelor's,m,other,1,26,3.0,4,0,0,48,0
43412,Sales & Markting,region_15,Bachelor's,f,other,1,27,5.0,2,0,0,47,0
77283,Technoogy,region_22,Master's & above,f,sourcing,2,34,1.0,8,0,0,76,0
38943,Finance,region_20,Master's & above,f,other,1,34,1.0,9,0,0,59,0
64349,Technoogy,region_22,Bachelor's,m,sourcing,1,34,3.0,5,0,0,76,0
43496,Procurement,region_16,Bachelor's,m,other,1,29,,3,0,0,72,0
19527,Technoogy,region_2,Bachelor's,f,other,2,29,,1,1,0,78,0
20947,Sales & Markting,region_2,Master's & above,m,sourcing,1,50,1.0,18,0,0,50,0
11106,,region_32,Bachelor's,f,other,1,30,3.0,4,0,0,85,0
16239,Analytics,region_31,Bachelor's,m,sourcing,1,43,2.0,3,1,1,83,0
19734,Opperations,region_22,Master's & above,f,other,1,48,5.0,16,0,0,58,0
13068,R&D,region_27,Bachelor's,m,other,1,31,4.0,6,1,0,85,0
11385,Finance,region_2,Master's & above,m,other,1,36,5.0,11,1,0,55,0
41668,Finance,region_2,,m,sourcing,1,44,3.0,6,0,0,61,0
51199,Opperations,region_13,Master's & above,m,other,1,39,1.0,5,0,0,56,0
20148,Procurement,region_7,Bachelor's,f,sourcing,1,31,4.0,7,1,0,72,0
14873,Sales & Markting,region_27,Bachelor's,m,sourcing,1,27,,4,0,0,45,0
12265,Opperations,region_5,Bachelor's,m,other,1,25,3.0,3,1,0,59,1
67213,Sales & Markting,region_34,Bachelor's,m,other,1,28,,4,0,0,52,0
76489,Sales & Markting,region_2,Master's & above,m,sourcing,1,52,5.0,12,0,0,47,0
16764,Procurement,region_26,Bachelor's,m,sourcing,7,25,3.0,2,0,0,67,0
72763,Procurement,region_7,,m,other,1,33,3.0,6,0,0,66,0
25851,Sales & Markting,region_19,Bachelor's,m,sourcing,1,39,5.0,8,1,0,47,0
26925,Technoogy,region_2,Bachelor's,m,other,1,116,3.0,17,0,0,80,0
37758,Sales & Markting,region_15,Bachelor's,m,other,2,33,1.0,10,0,0,50,0
65197,Procurement,region_7,Master's & above,f,other,1,41,5.0,4,1,0,71,0
46248,,region_2,,f,other,1,36,3.0,8,0,0,74,0
15721,Sales & Markting,region_32,Bachelor's,m,sourcing,1,30,,1,0,0,51,0
34462,Analytics,region_12,Bachelor's,m,other,1,30,3.0,2,0,0,81,0
16576,Technoogy,region_1,Master's & above,f,sourcing,1,31,4.0,3,0,0,81,0
70077,R&D,region_22,Bachelor's,m,other,1,31,3.0,2,1,1,87,1
27716,Sales & Markting,region_13,Bachelor's,m,sourcing,2,27,,1,0,0,47,0
27998,Opperations,region_16,Master's & above,,other,1,41,5.0,7,1,0,57,0
75313,Analytics,region_2,Bachelor's,m,other,1,31,4.0,3,0,0,82,0
43453,Opperations,region_11,Bachelor's,f,sourcing,1,27,3.0,2,1,0,61,0
22036,Opperations,region_22,Bachelor's,f,other,1,32,5.0,8,1,0,58,1
20655,Sales & Markting,region_2,Bachelor's,f,sourcing,2,38,1.0,9,0,0,51,0
31418,Sales & Markting,region_23,Bachelor's,m,sourcing,1,32,4.0,6,0,0,52,0
18882,Opperations,region_16,Bachelor's,m,other,1,33,3.0,7,0,0,58,0
54745,Technoogy,region_33,Bachelor's,,sourcing,1,27,3.0,4,0,0,79,0
39048,Procurement,region_19,,m,other,1,36,4.0,7,0,0,71,0
60450,Opperations,region_2,Master's & above,f,other,1,38,4.0,10,0,0,59,0
68103,Finance,region_2,Bachelor's,m,sourcing,1,32,4.0,8,0,0,63,0
42022,Sales & Markting,region_4,Master's & above,m,sourcing,1,37,5.0,7,1,1,45,0
56711,Procurement,region_17,Bachelor's,,other,1,41,3.0,2,0,0,69,0
18459,Technoogy,region_2,Bachelor's,m,sourcing,1,37,3.0,8,0,0,83,0
72571,Opperations,region_22,Bachelor's,m,other,1,42,2.0,12,0,0,64,0
70453,Sales & Markting,region_15,Master's & above,m,sourcing,1,37,1.0,9,0,0,48,0
75529,Opperations,region_2,Bachelor's,m,sourcing,2,36,3.0,9,0,0,60,0
67253,Procurement,region_2,Bachelor's,f,other,1,32,5.0,3,0,0,73,0
15124,Procurement,region_17,Bachelor's,f,other,1,40,3.0,8,0,0,67,0
44564,Opperations,region_2,Bachelor's,f,sourcing,1,37,5.0,9,1,0,62,0
27037,Sales & Markting,region_4,Bachelor's,m,other,3,30,3.0,5,0,0,45,0
41789,Legal,region_32,Bachelor's,m,other,1,29,,1,0,0,61,0
9415,Technoogy,region_26,Bachelor's,f,sourcing,2,34,3.0,3,0,0,76,0
71098,Procurement,region_15,Master's & above,m,other,2,32,,4,1,0,67,0
71753,Sales & Markting,region_31,Bachelor's,m,sourcing,2,27,,1,1,0,53,0
56718,Procurement,region_17,Bachelor's,f,sourcing,1,38,5.0,2,1,0,73,0
59067,Legal,region_2,Master's & above,m,sourcing,1,56,5.0,13,1,0,58,1
5718,Opperations,region_27,Master's & above,m,sourcing,1,48,5.0,20,1,0,62,1
52636,Technoogy,region_15,Bachelor's,m,sourcing,1,27,3.0,3,0,0,79,0
30594,Sales & Markting,region_30,Bachelor's,m,other,1,29,1.0,7,0,0,47,0
72530,Technoogy,region_22,Bachelor's,m,sourcing,2,32,2.0,6,0,0,77,0
12774,Sales & Markting,region_15,Bachelor's,m,sourcing,1,45,2.0,13,0,0,52,0
14016,Opperations,region_33,Bachelor's,m,other,1,37,2.0,7,1,0,57,1
31963,Sales & Markting,region_2,Master's & above,m,sourcing,1,52,4.0,13,0,0,51,0
46058,Sales & Markting,region_4,Bachelor's,m,sourcing,1,29,3.0,6,1,0,47,0
1805,Analytics,region_27,Bachelor's,m,sourcing,1,29,3.0,2,1,0,86,0
38154,Sales & Markting,region_24,Bachelor's,m,other,1,30,5.0,2,1,0,52,0
26728,Sales & Markting,region_14,Bachelor's,m,other,1,35,4.0,10,0,0,47,0
56539,Sales & Markting,region_16,Bachelor's,f,sourcing,1,30,1.0,8,0,0,44,0
54146,,region_28,Bachelor's,m,other,1,37,3.0,8,0,0,45,0
43243,Analytics,region_12,Bachelor's,m,sourcing,2,27,3.0,4,0,0,82,0
29949,HR,region_31,Bachelor's,f,other,1,28,5.0,6,1,0,48,0
76861,Analytics,region_22,,m,sourcing,1,33,5.0,3,1,0,94,1
16279,Sales & Markting,region_4,Master's & above,m,sourcing,1,45,4.0,15,0,0,52,0
19435,Opperations,region_5,Bachelor's,f,sourcing,1,29,3.0,3,0,0,59,0
62602,Sales & Markting,region_27,Master's & above,m,other,1,34,5.0,5,0,0,55,0
36077,Analytics,region_2,Bachelor's,m,other,1,36,3.0,3,0,0,85,0
78199,Sales & Markting,region_15,Bachelor's,m,other,1,28,1.0,4,0,0,52,0
5696,Technoogy,region_22,Master's & above,m,sourcing,1,45,5.0,11,1,0,84,1
58191,Sales & Markting,region_19,Bachelor's,m,other,1,29,5.0,4,0,0,53,0
44425,Technoogy,region_33,Master's & above,m,other,1,42,3.0,5,0,0,78,0
3324,Technoogy,region_2,Master's & above,m,sourcing,1,38,3.0,10,1,0,84,1
35080,Analytics,region_28,Bachelor's,m,sourcing,1,39,3.0,7,0,0,86,0
42396,Sales & Markting,region_32,Bachelor's,f,other,1,27,3.0,5,0,0,49,0
47842,Sales & Markting,region_6,Bachelor's,m,other,2,29,3.0,2,0,0,46,0
7385,Analytics,region_7,Bachelor's,m,sourcing,1,36,5.0,4,0,0,86,0
2987,Sales & Markting,region_32,Bachelor's,m,other,2,34,1.0,9,0,0,49,0
248,,region_10,Bachelor's,f,sourcing,2,33,3.0,7,0,0,60,0
14822,Sales & Markting,region_29,Bachelor's,m,other,1,26,3.0,4,0,0,50,0
45950,HR,region_7,Master's & above,m,other,1,36,4.0,8,0,0,47,0
51929,Opperations,region_11,Master's & above,m,other,1,33,3.0,7,0,0,63,0
60112,Sales & Markting,region_2,Bachelor's,f,other,1,38,3.0,3,1,0,52,1
46743,Sales & Markting,region_2,Bachelor's,f,other,1,32,3.0,3,1,0,53,0
59302,Procurement,region_13,Master's & above,f,other,1,49,5.0,3,1,0,70,0
15615,Analytics,region_30,Bachelor's,m,other,1,31,3.0,1,1,0,88,0
22068,Technoogy,region_26,Below Secondary,m,other,2,25,3.0,3,0,0,79,0
47627,Procurement,region_24,Bachelor's,f,other,1,31,2.0,1,0,0,70,0
25513,,region_25,Master's & above,m,other,1,38,3.0,7,0,0,50,0
3742,Sales & Markting,region_4,Master's & above,f,sourcing,1,34,5.0,7,1,0,92,1
63065,Technoogy,region_17,Master's & above,m,sourcing,1,35,3.0,3,1,0,76,0
34665,Sales & Markting,region_2,,m,sourcing,1,36,3.0,10,0,0,47,0
75337,Technoogy,region_7,Master's & above,f,other,1,40,3.0,4,0,0,78,0
26349,Sales & Markting,region_2,Bachelor's,f,other,1,41,3.0,5,1,0,45,0
6814,Sales & Markting,region_2,Master's & above,f,other,1,57,3.0,2,0,0,50,0
2532,Opperations,region_7,Bachelor's,m,other,1,26,,1,0,0,57,0
53886,Sales & Markting,region_33,,m,other,1,30,3.0,6,1,0,49,0
74943,Analytics,region_2,Bachelor's,m,other,1,46,3.0,20,0,0,87,0
33145,Procurement,region_31,Bachelor's,f,other,1,36,5.0,9,1,0,68,0
32411,Opperations,region_2,Master's & above,m,other,1,33,3.0,8,0,0,64,0
32252,Procurement,region_21,Bachelor's,m,other,3,36,3.0,10,0,0,68,0
1153,Opperations,region_22,Bachelor's,m,sourcing,1,46,4.0,18,1,0,62,0
58334,Sales & Markting,region_27,,m,sourcing,1,24,3.0,2,0,0,51,0
66900,Opperations,region_22,Bachelor's,f,other,1,38,5.0,7,0,1,70,1
11075,Opperations,region_2,Bachelor's,m,other,1,51,3.0,11,0,0,60,0
17439,Technoogy,region_13,Bachelor's,f,other,1,30,,7,0,0,82,0
22649,HR,region_2,Bachelor's,f,other,1,58,3.0,6,1,0,53,0
60880,HR,region_25,Master's & above,f,sourcing,1,32,5.0,8,1,0,47,0
44662,Opperations,region_15,Bachelor's,m,other,2,42,5.0,3,1,0,60,0
69158,Analytics,region_26,Bachelor's,m,other,1,30,1.0,6,1,0,82,0
70551,Technoogy,region_2,Bachelor's,m,sourcing,2,32,3.0,2,0,0,81,0
15777,Technoogy,region_2,Bachelor's,f,other,2,30,3.0,3,0,0,79,0
58087,Opperations,region_29,Master's & above,m,sourcing,1,46,3.0,6,0,0,59,0
17897,Analytics,region_22,Bachelor's,m,other,2,25,3.0,2,0,0,82,0
50913,Analytics,region_7,Bachelor's,m,sourcing,2,35,5.0,4,0,0,89,0
73146,Procurement,region_27,Bachelor's,f,other,1,28,,1,0,0,71,0
56490,Technoogy,region_22,Master's & above,m,other,1,35,1.0,3,0,0,79,0
21478,Technoogy,region_2,Bachelor's,f,other,1,56,1.0,13,1,0,81,0
76280,Opperations,region_11,Master's & above,f,other,1,40,4.0,4,0,0,58,0
68259,Procurement,region_28,Master's & above,m,other,1,34,4.0,9,0,0,72,0
39616,HR,region_2,Bachelor's,f,other,1,31,3.0,6,0,0,46,0
40073,Opperations,region_23,Master's & above,f,other,1,42,5.0,10,1,0,58,0
52780,Opperations,region_13,Master's & above,f,other,1,41,5.0,6,1,0,62,0
66981,Sales & Markting,region_14,Bachelor's,m,sourcing,1,38,3.0,7,0,0,49,0
25941,Procurement,region_26,Bachelor's,m,other,1,32,1.0,4,0,0,74,0
20045,Analytics,region_25,Master's & above,m,other,1,32,2.0,5,1,0,85,0
38471,Sales & Markting,region_25,Master's & above,m,sourcing,2,37,1.0,4,0,0,53,0
74820,Procurement,region_17,Bachelor's,m,sourcing,2,32,1.0,7,0,0,65,0
32708,Opperations,region_4,Bachelor's,m,sourcing,1,34,4.0,4,0,0,59,0
23085,Procurement,region_24,Bachelor's,m,other,1,33,2.0,8,0,0,68,0
74032,Sales & Markting,region_2,,m,other,1,23,4.0,2,1,0,48,1
27860,Sales & Markting,region_19,Master's & above,,other,1,46,3.0,16,0,0,47,0
17918,Sales & Markting,region_2,Bachelor's,m,sourcing,3,36,3.0,10,0,0,52,0
71419,Technoogy,region_26,Bachelor's,f,sourcing,1,37,4.0,8,0,0,83,0
69575,Analytics,region_22,Master's & above,m,other,1,47,5.0,22,1,0,83,0
33588,Opperations,region_10,Master's & above,m,sourcing,1,39,5.0,11,1,0,59,0
23118,Technoogy,region_31,Bachelor's,f,other,1,36,3.0,4,0,0,78,0
9423,Analytics,region_8,Bachelor's,m,other,1,30,3.0,2,0,0,88,0
10762,Sales & Markting,region_2,,f,other,1,31,4.0,5,0,0,51,0
56261,Opperations,region_7,Bachelor's,f,other,1,43,5.0,10,1,0,59,1
70086,Opperations,region_4,Master's & above,f,sourcing,1,33,3.0,7,0,0,61,0
27186,Technoogy,region_2,Master's & above,m,sourcing,1,58,4.0,14,1,0,76,0
32091,Sales & Markting,region_15,Master's & above,m,other,1,35,4.0,4,0,0,47,0
70468,Technoogy,region_26,Bachelor's,m,other,1,26,3.0,3,1,0,73,1
10062,Finance,region_2,Master's & above,f,other,1,39,5.0,7,0,0,60,0
27127,Opperations,region_15,Bachelor's,m,other,2,28,4.0,6,0,0,65,0
58583,Sales & Markting,region_29,Master's & above,m,other,1,35,1.0,8,0,0,50,0
11776,Sales & Markting,region_25,,m,other,1,26,3.0,2,1,0,47,1
27997,,region_13,Master's & above,,other,2,37,4.0,8,1,0,78,0
21653,Procurement,region_21,Bachelor's,f,other,1,32,,1,1,0,65,0
53685,Opperations,region_15,Bachelor's,f,sourcing,1,44,5.0,12,1,0,63,1
53391,Analytics,region_2,Master's & above,m,sourcing,2,33,1.0,5,0,0,87,0
48750,HR,region_31,Master's & above,,sourcing,1,37,4.0,4,1,0,53,0
19457,Procurement,region_15,Bachelor's,m,other,2,36,5.0,4,1,0,68,1
15404,Opperations,region_2,Bachelor's,m,other,1,57,3.0,3,0,0,64,0
39058,Sales & Markting,region_2,Master's & above,f,sourcing,1,42,,11,0,0,56,0
52933,Opperations,region_27,,m,sourcing,2,27,3.0,4,0,0,65,0
72696,Opperations,region_23,Bachelor's,m,other,1,29,3.0,5,0,0,63,0
63009,Analytics,region_1,Bachelor's,m,other,1,31,,6,0,0,84,0
31793,Sales & Markting,region_26,Bachelor's,m,sourcing,1,37,4.0,9,0,0,48,0
8516,Opperations,region_2,Bachelor's,m,sourcing,1,31,4.0,5,1,0,57,0
42170,Analytics,region_13,Master's & above,m,sourcing,1,35,5.0,6,1,0,83,0
74975,Opperations,region_11,Bachelor's,f,other,1,40,3.0,15,1,0,63,0
20577,Technoogy,region_2,Below Secondary,f,sourcing,1,25,,1,1,0,80,0
46378,Procurement,region_16,Bachelor's,f,other,1,29,,1,1,0,68,0
43312,Opperations,region_5,Bachelor's,f,sourcing,1,31,5.0,8,1,0,59,0
29111,,region_33,,m,sourcing,2,41,4.0,13,0,0,83,0
454,Opperations,region_11,Bachelor's,m,other,1,30,5.0,6,1,0,58,0
14181,Procurement,region_2,Bachelor's,m,other,1,24,,1,1,1,94,1
3794,Analytics,region_30,Bachelor's,m,sourcing,1,31,4.0,7,0,0,87,0
6081,Analytics,region_22,Bachelor's,,sourcing,2,44,3.0,3,0,0,83,0
54620,Procurement,region_10,Bachelor's,m,other,1,29,3.0,4,1,0,68,0
3745,Sales & Markting,region_6,Bachelor's,f,other,1,29,,1,0,0,49,0
540,Finance,region_2,Master's & above,m,sourcing,1,36,,2,1,0,64,0
10403,Sales & Markting,region_23,Master's & above,m,sourcing,1,39,3.0,10,0,0,51,0
29863,Sales & Markting,region_7,Master's & above,f,other,2,33,3.0,5,0,0,47,0
32623,Sales & Markting,region_16,Bachelor's,m,other,1,28,4.0,2,1,0,50,0
67032,HR,region_2,Master's & above,f,other,1,51,4.0,7,0,0,51,0
60965,Analytics,region_27,Bachelor's,m,sourcing,1,28,,4,1,0,85,0
53376,Procurement,region_2,Master's & above,m,other,1,53,5.0,9,1,0,66,0
36268,Analytics,region_22,Bachelor's,m,other,1,28,2.0,5,1,0,84,0
56808,Procurement,region_17,Bachelor's,,sourcing,1,36,,8,0,0,65,0
35017,Legal,region_2,Bachelor's,m,sourcing,1,33,1.0,2,0,0,60,0
58406,Opperations,region_15,Bachelor's,m,sourcing,1,31,5.0,5,1,0,60,0
64434,Procurement,region_21,Master's & above,m,sourcing,1,36,5.0,10,1,0,69,0
60297,Technoogy,region_17,Master's & above,,sourcing,1,46,4.0,4,1,0,78,0
11951,Opperations,region_19,Bachelor's,f,sourcing,1,41,,10,1,0,58,1
47197,Opperations,region_16,Bachelor's,m,other,1,29,5.0,5,1,0,62,0
6373,Opperations,region_29,Master's & above,m,other,1,39,4.0,3,0,0,63,0
45020,Sales & Markting,region_9,Bachelor's,m,sourcing,2,29,,1,0,0,46,0
21475,Sales & Markting,region_2,Bachelor's,m,other,1,46,,8,0,0,48,0
8531,Sales & Markting,region_23,Bachelor's,m,sourcing,1,40,5.0,14,0,0,51,0
78048,HR,region_4,Master's & above,f,other,1,32,5.0,6,1,0,48,0
65078,,region_15,Master's & above,m,referred,1,44,5.0,11,1,0,60,0
25048,Sales & Markting,region_1,Master's & above,f,sourcing,1,34,5.0,10,1,0,51,0
66224,,region_15,Bachelor's,m,other,1,42,2.0,4,0,0,49,0
34140,Procurement,region_1,Bachelor's,f,other,1,29,3.0,7,0,0,66,0
10961,Sales & Markting,region_2,Bachelor's,f,sourcing,1,36,3.0,3,1,0,48,0
27931,Sales & Markting,region_2,Bachelor's,f,sourcing,1,37,1.0,5,0,1,59,1
3753,Opperations,region_27,Bachelor's,f,other,1,39,5.0,8,1,0,58,0
57323,Sales & Markting,region_3,Bachelor's,m,sourcing,1,29,4.0,2,1,0,50,1
57970,Sales & Markting,region_2,Bachelor's,f,other,1,25,4.0,2,1,0,50,0
58693,Sales & Markting,region_7,Bachelor's,m,sourcing,1,39,3.0,12,0,0,50,0
12298,Opperations,region_32,Master's & above,f,other,1,41,5.0,4,0,0,64,0
18754,Opperations,region_2,Bachelor's,f,other,2,40,3.0,6,0,0,58,0
47218,Sales & Markting,region_10,Bachelor's,m,sourcing,1,28,,1,0,0,52,0
45035,HR,region_2,Below Secondary,m,sourcing,2,26,,3,0,0,51,0
10500,Technoogy,region_22,Bachelor's,m,other,2,34,4.0,3,0,0,75,0
18847,Technoogy,region_27,Bachelor's,f,other,2,40,5.0,5,0,0,79,0
39213,Technoogy,region_5,Below Secondary,f,sourcing,1,22,4.0,2,1,0,77,0
26999,Opperations,region_17,Bachelor's,f,other,1,27,5.0,1,1,0,59,0
5285,Sales & Markting,region_28,Master's & above,m,sourcing,1,32,5.0,7,1,0,52,0
75805,Analytics,region_1,Bachelor's,,sourcing,1,28,4.0,3,0,0,83,0
29699,Opperations,region_31,Bachelor's,m,other,1,45,3.0,6,0,0,55,0
27811,Opperations,region_22,Master's & above,m,sourcing,1,36,3.0,8,0,0,65,0
71300,HR,region_27,Master's & above,m,other,1,41,5.0,9,1,0,51,0
33396,Technoogy,region_15,Bachelor's,m,other,1,31,,3,0,0,78,0
53028,Sales & Markting,region_24,Bachelor's,m,other,1,36,1.0,3,0,0,50,0
19730,Technoogy,region_7,Master's & above,f,sourcing,1,51,5.0,3,0,0,93,1
47157,Technoogy,region_2,Bachelor's,f,sourcing,2,31,5.0,6,1,0,78,1
39678,Sales & Markting,region_2,Master's & above,f,sourcing,1,50,2.0,18,0,0,49,0
40154,,region_2,Bachelor's,m,other,1,31,,6,1,0,71,1
23948,Sales & Markting,region_24,Bachelor's,m,sourcing,1,30,,1,1,0,49,0
27431,Technoogy,region_23,Bachelor's,m,other,1,33,3.0,5,1,0,80,0
69925,Opperations,region_2,,f,other,1,51,,19,0,0,61,0
61862,,region_11,Bachelor's,m,other,1,53,2.0,6,0,0,50,0
55959,Sales & Markting,region_2,Master's & above,m,other,1,47,1.0,13,0,0,53,0
69103,Sales & Markting,region_15,Bachelor's,m,sourcing,1,49,3.0,3,0,0,49,0
67288,Procurement,region_23,Bachelor's,f,other,1,29,5.0,8,1,0,69,0
47213,Opperations,region_20,Bachelor's,m,other,1,31,4.0,5,0,0,61,0
67034,Technoogy,region_29,Master's & above,m,other,1,33,1.0,5,0,0,80,0
12622,Technoogy,region_7,Bachelor's,f,other,1,30,3.0,5,1,0,79,1
4576,Opperations,region_7,Bachelor's,m,other,1,34,3.0,3,1,0,56,0
22370,Sales & Markting,region_2,Bachelor's,m,other,1,20,3.0,2,0,0,55,0
15157,Sales & Markting,region_27,Master's & above,m,other,1,32,4.0,3,1,0,50,0
48260,Technoogy,region_2,Master's & above,f,sourcing,1,51,2.0,10,0,0,80,0
39087,Sales & Markting,region_2,Bachelor's,f,sourcing,1,28,2.0,4,0,0,47,0
41039,Opperations,region_27,Bachelor's,m,other,1,34,5.0,5,1,0,55,0
39004,Technoogy,region_2,Bachelor's,,other,1,33,3.0,9,0,0,81,0
908,Opperations,region_2,Master's & above,m,other,1,44,3.0,11,0,0,54,0
60750,Sales & Markting,region_3,Master's & above,,sourcing,1,35,5.0,9,0,0,51,0
11277,Legal,region_2,Bachelor's,m,sourcing,1,27,,1,0,0,59,0
5332,Procurement,region_7,Bachelor's,f,sourcing,1,30,5.0,3,1,0,67,0
9476,Analytics,region_7,Master's & above,m,sourcing,1,34,4.0,9,0,0,87,0
68393,Technoogy,region_7,Bachelor's,m,sourcing,4,29,3.0,6,0,0,79,0
46806,Technoogy,region_7,Master's & above,m,other,1,37,5.0,10,0,1,88,1
71496,Technoogy,region_20,Master's & above,m,other,2,33,4.0,5,1,0,79,0
63222,Procurement,region_2,,m,sourcing,2,46,,15,1,0,67,0
15026,Sales & Markting,region_7,Bachelor's,m,sourcing,1,33,1.0,6,0,1,54,0
3384,Opperations,region_13,Bachelor's,f,sourcing,1,38,3.0,4,1,0,56,0
36953,Analytics,region_9,Bachelor's,m,sourcing,1,29,4.0,3,1,0,83,0
39631,Opperations,region_20,Bachelor's,f,sourcing,1,31,4.0,4,0,0,64,0
12035,Sales & Markting,region_2,Master's & above,m,other,1,55,3.0,25,0,0,51,0
44721,Technoogy,region_2,Below Secondary,m,referred,2,24,,1,0,0,81,0
17727,Technoogy,region_25,Bachelor's,f,sourcing,1,27,3.0,2,0,0,79,0
74755,Opperations,region_22,Master's & above,f,sourcing,1,30,4.0,5,0,0,57,0
42065,Sales & Markting,region_31,Master's & above,m,other,1,33,1.0,10,0,0,49,0
31302,Finance,region_22,Master's & above,m,sourcing,1,40,5.0,7,1,0,61,0
46032,Sales & Markting,region_13,Bachelor's,m,other,1,29,,1,1,0,47,0
46608,Finance,region_2,Master's & above,m,sourcing,1,45,5.0,13,1,0,59,0
47284,,region_29,Master's & above,m,sourcing,1,32,2.0,7,0,0,63,0
46708,Procurement,region_7,,m,other,1,40,4.0,5,1,0,68,1
28541,Technoogy,region_13,Master's & above,,sourcing,2,33,1.0,4,0,0,79,0
21849,HR,region_7,Bachelor's,m,other,1,27,,1,0,0,51,0
47353,Technoogy,region_2,Master's & above,m,other,2,32,4.0,6,0,0,76,0
74695,Technoogy,,Master's & above,,referred,1,34,3.0,8,0,0,79,0
2592,Sales & Markting,region_2,Bachelor's,f,sourcing,1,33,4.0,5,1,0,47,0
71569,Procurement,region_2,Master's & above,m,sourcing,1,40,,4,0,0,70,0
22872,Finance,region_2,Master's & above,m,other,3,37,5.0,10,1,0,91,1
76536,HR,region_20,Bachelor's,m,sourcing,2,28,,1,0,0,51,0
8048,Sales & Markting,region_13,Bachelor's,f,other,1,42,1.0,11,0,0,49,0
20821,,region_31,Bachelor's,m,other,1,37,5.0,3,0,0,46,0
6897,Analytics,region_7,Bachelor's,m,other,1,40,5.0,12,0,0,81,0
50581,Sales & Markting,region_2,Bachelor's,m,sourcing,1,58,4.0,6,0,0,48,0
65702,Procurement,region_2,Bachelor's,f,other,1,33,3.0,7,1,0,71,0
43060,Sales & Markting,region_2,Bachelor's,m,other,3,33,1.0,6,0,0,48,0
51337,Sales & Markting,region_2,,f,sourcing,1,26,1.0,3,0,0,46,0
2654,Opperations,region_26,Bachelor's,m,sourcing,1,31,2.0,6,0,0,64,0
33779,Technoogy,region_2,Bachelor's,m,sourcing,1,36,3.0,7,1,0,83,0
59741,Opperations,region_15,Bachelor's,,sourcing,3,37,4.0,7,0,0,57,0
14123,Procurement,region_2,Bachelor's,f,sourcing,1,39,3.0,6,0,0,64,0
50128,Sales & Markting,region_7,Bachelor's,m,other,2,43,4.0,14,0,0,48,0
26219,Technoogy,region_26,Bachelor's,f,other,1,28,5.0,2,1,0,81,1
59347,Sales & Markting,region_28,Master's & above,m,other,1,36,3.0,4,1,0,48,0
72448,Sales & Markting,region_22,Master's & above,m,other,1,40,4.0,14,1,0,49,0
14543,Procurement,region_2,Master's & above,f,other,1,41,3.0,11,0,0,72,0
65083,Procurement,region_2,Bachelor's,m,other,2,25,,1,1,0,68,0
55497,Finance,region_22,Bachelor's,m,sourcing,1,27,2.0,3,0,0,58,0
59578,Technoogy,region_25,Master's & above,m,other,1,34,5.0,7,1,0,80,0
74589,Sales & Markting,region_13,Bachelor's,m,other,2,40,1.0,11,0,0,50,0
32712,Technoogy,region_7,Bachelor's,m,sourcing,2,29,3.0,6,1,0,82,0
18521,Opperations,region_22,Bachelor's,m,referred,1,28,4.0,2,0,0,59,0
8658,Opperations,region_2,Bachelor's,f,sourcing,1,50,5.0,7,1,0,58,0
37235,Opperations,region_16,Master's & above,,other,1,36,5.0,9,0,0,58,0
56864,Procurement,region_2,Bachelor's,m,sourcing,1,33,5.0,6,1,0,69,0
58008,Sales & Markting,region_26,Bachelor's,m,sourcing,1,30,,1,0,0,50,0
39450,Technoogy,region_28,Master's & above,f,sourcing,1,34,4.0,4,1,0,81,0
